"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL612061";"";"None";"372.92";"1";"5.35";"4, ZINC04866531";"O=C(CN1CCCCCC1)N1c2ccccc2Sc2ccc(Cl)cc21";"IC50";"'='";"78700.0";"nM";"4.10";"";"";"UO_0000065";"11.01";"0.22";"-1.25";"17.43";"0";"CHEMBL1011823";"Inhibition of Trypanosoma cruzi Trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1153395";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"78.7"
"CHEMBL611773";"";"None";"349.82";"0";"0.77";"29, ZINC02240886";"CN1CCN(C2=NC(=O)CC(C(=O)Nc3cccc(Cl)c3)N2)CC1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1011823";"Inhibition of Trypanosoma cruzi Trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1153395";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"100.0"
"CHEMBL279108";"";"None";"666.69";"2";"6.70";"14a";"CN1CCN(CCC(=O)Nc2cc(Br)ccc2Sc2cccc(NC(=O)CCCCCC(=O)Nc3ccccc3)c2)CC1";"IC50";"'='";"14000.0";"nM";"4.85";"";"";"UO_0000065";"7.28";"0.15";"-1.85";"5.18";"0";"CHEMBL818119";"Inhibition of trypanothione reductase from Trypanosoma cruzi, in the presence 57 uM of trypanothione T(SH)2";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131361";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";"";"";"";"14.0"
"CHEMBL1652415";"";"None";"326.47";"0";"3.03";"1";"S=C(Nc1cccnc1)NC1CCN(Cc2ccccc2)CC1";"IC50";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"16.92";"0.33";"2.49";"13.74";"0";"CHEMBL1654419";"Inhibition of Trypanosoma cruzi trypanothione reductase assessed as inhibition of thionitrobenzoate formation by microplate reader analysis";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1649477";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2009";"None";"";"";"";"3.0"
"CHEMBL345932";"";"None";"258.27";"0";"2.64";"9 (3)";"CC1=C(CCCC(=O)O)C(=O)c2ccccc2C1=O";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL812446";"Inhibitory activity against Trypanosoma cruzi trypanothione disulfide reductase, assay in presence of 57 uM T(S)2.";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1134791";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"50.0"
"CHEMBL726";"FLUPHENAZINE";"4.0";"437.53";"0";"4.31";"24";"OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1";"IC50";"'='";"73700.0";"nM";"4.13";"";"";"UO_0000065";"9.45";"0.19";"-0.18";"13.80";"0";"CHEMBL811879";"Inhibitory activity against recombinant Trypanosoma cruzi (Trypanosoma cruzi) Trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131108";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"73.7"
"CHEMBL42963";"";"None";"346.88";"0";"4.81";"27";"CCN(CC)CC(=O)N1c2ccccc2Sc2ccc(Cl)cc21";"IC50";"'='";"829000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL811879";"Inhibitory activity against recombinant Trypanosoma cruzi (Trypanosoma cruzi) Trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131108";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"829.0"
"CHEMBL224976";"";"None";"192.65";"0";"3.11";"5";"C=CC(=O)/C=C/c1ccccc1Cl";"IC50";"'='";"8000.0";"nM";"5.10";"";"";"UO_0000065";"26.46";"0.54";"1.99";"29.86";"0";"CHEMBL916867";"Inhibition of Trypanosoma cruzi trypanothione reductase in presence of 100 uM TS2 substrate";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1140293";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"8.0"
"CHEMBL71";"CHLORPROMAZINE";"4.0";"318.87";"0";"4.89";"3";"CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21";"IC50";"'='";"35400.0";"nM";"4.45";"";"";"UO_0000065";"13.96";"0.29";"-0.44";"68.69";"0";"CHEMBL811879";"Inhibitory activity against recombinant Trypanosoma cruzi (Trypanosoma cruzi) Trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131108";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"35.4"
"CHEMBL38403";"";"None";"345.90";"1";"6.20";"41";"CCC/N=N\CCCN1c2ccccc2Sc2ccc(Cl)cc21";"IC50";"'='";"95500.0";"nM";"4.02";"";"";"UO_0000065";"11.62";"0.24";"-2.18";"14.38";"0";"CHEMBL811879";"Inhibitory activity against recombinant Trypanosoma cruzi (Trypanosoma cruzi) Trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131108";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"95.5"
"CHEMBL358636";"";"None";"671.79";"1";"4.91";"20 4-c";"CC1=C(CCCCC(=O)NCCCNCCCNC(=O)CCCCC2=C(C)C(=O)c3cccc(O)c3C2=O)C(=O)c2c(O)cccc2C1=O";"IC50";"'='";"450.0";"nM";"6.35";"";"";"UO_0000065";"9.45";"0.18";"1.44";"3.55";"0";"CHEMBL812446";"Inhibitory activity against Trypanosoma cruzi trypanothione disulfide reductase, assay in presence of 57 uM T(S)2.";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1134791";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"0.45"
"CHEMBL152673";"";"None";"768.95";"2";"5.72";"20 5-b";"CC1=C(CCCCCC(=O)NCCCN2CCN(CCCNC(=O)CCCCCC3=C(C)C(=O)c4cccc(O)c4C3=O)CC2)C(=O)c2c(O)cccc2C1=O";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"7.54";"0.14";"0.08";"3.34";"0";"CHEMBL812446";"Inhibitory activity against Trypanosoma cruzi trypanothione disulfide reductase, assay in presence of 57 uM T(S)2.";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1134791";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"1.6"
"CHEMBL41169";"";"None";"340.49";"0";"4.83";"6";"CCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2";"IC50";"'='";"357000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL811879";"Inhibitory activity against recombinant Trypanosoma cruzi (Trypanosoma cruzi) Trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131108";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"357.0"
"CHEMBL346422";"";"None";"736.95";"2";"6.31";"19 5-b";"CC1=C(CCCCCC(=O)NCCCN2CCN(CCCNC(=O)CCCCCC3=C(C)C(=O)c4ccccc4C3=O)CC2)C(=O)c2ccccc2C1=O";"IC50";"'='";"3100.0";"nM";"5.51";"";"";"UO_0000065";"7.47";"0.14";"-0.80";"4.14";"0";"CHEMBL812446";"Inhibitory activity against Trypanosoma cruzi trypanothione disulfide reductase, assay in presence of 57 uM T(S)2.";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1134791";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"3.1"
"CHEMBL41307";"";"None";"200.33";"0";"-0.70";"7";"NCCCN1CCN(CCCN)CC1";"IC50";"";"";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL818117";"Inhibitory activity against trypanothione reductase in Trypanosoma cruzi trypomastigotes; NA is not active";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131734";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";"";""
"CHEMBL3104696";"";"None";"288.39";"1";"5.13";"4";"Cc1ccc(/C=C2\CC/C(=C\c3ccc(C)cc3)C2=O)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3107514";"Inhibition of Trypanosoma cruzi trypanothione reductase expressed in Escherichia coli BL21(DE3) assessed as reduction of oxidized trypanothione preincubated for 30 mins measured for 30 mins by spectrophotometric analysis";"B";"BAO_0000019";"assay format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL3102757";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"100.0"
"CHEMBL152191";"";"None";"358.39";"0";"3.65";"11(4)";"O=C(O)CCCCC1=C(CCCCC(=O)O)C(=O)c2ccccc2C1=O";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL812446";"Inhibitory activity against Trypanosoma cruzi trypanothione disulfide reductase, assay in presence of 57 uM T(S)2.";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1134791";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"50.0"
"CHEMBL152234";"";"None";"657.76";"1";"4.52";"20 3-a";"CC1=C(CCCC(=O)NCCCCNCCCNC(=O)CCCC2=C(C)C(=O)c3cccc(O)c3C2=O)C(=O)c2c(O)cccc2C1=O";"IC50";"'='";"2300.0";"nM";"5.64";"";"";"UO_0000065";"8.57";"0.16";"1.12";"3.15";"0";"CHEMBL812446";"Inhibitory activity against Trypanosoma cruzi trypanothione disulfide reductase, assay in presence of 57 uM T(S)2.";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1134791";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"2.3"
"CHEMBL89368";"";"None";"520.05";"2";"6.37";"2c";"COc1ccc2nc3cc(Cl)ccc3c(NCCCCNS(=O)(=O)c3ccc4ccccc4c3)c2c1";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"10.19";"0.20";"-1.07";"6.60";"0";"CHEMBL818118";"Inhibitory concentration against trypanothione reductase was determined";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1133983";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"5.0"
"CHEMBL27194";"CHOLRPHENETHAZINE";"None";"304.85";"0";"4.50";"37";"CN(C)CCN1c2ccccc2Sc2ccc(Cl)cc21";"IC50";"'='";"150000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL811879";"Inhibitory activity against recombinant Trypanosoma cruzi (Trypanosoma cruzi) Trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131108";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"150.0"
"CHEMBL39598";"";"None";"446.66";"1";"7.12";"10";"CN(C)CCCN1c2ccccc2Sc2ccc(COc3ccc(C(C)(C)C)cc3)cc21";"IC50";"'='";"161000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL811879";"Inhibitory activity against recombinant Trypanosoma cruzi (Trypanosoma cruzi) Trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131108";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"161.0"
"CHEMBL40332";"";"None";"317.80";"0";"4.26";"49";"CC(=O)N1c2ccccc2Sc2ccc(C(=O)CCl)cc21";"IC50";"'='";"436000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL811879";"Inhibitory activity against recombinant Trypanosoma cruzi (Trypanosoma cruzi) Trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131108";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"436.0"
"CHEMBL152700";"";"None";"274.27";"0";"2.34";"10(3)";"CC1=C(CCCC(=O)O)C(=O)c2c(O)cccc2C1=O";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL812446";"Inhibitory activity against Trypanosoma cruzi trypanothione disulfide reductase, assay in presence of 57 uM T(S)2.";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1134791";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"50.0"
"CHEMBL41654";"";"None";"374.94";"1";"5.59";"29";"CCN(CC)CCCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21";"IC50";"'='";"320000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL811879";"Inhibitory activity against recombinant Trypanosoma cruzi (Trypanosoma cruzi) Trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131108";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"320.0"
"CHEMBL39240";"";"None";"422.94";"1";"5.57";"35";"O=C(CCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21)NCc1ccccc1";"IC50";"'='";"188000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL811879";"Inhibitory activity against recombinant Trypanosoma cruzi (Trypanosoma cruzi) Trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1131108";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"188.0"
"CHEMBL152395";"";"None";"258.32";"0";"1.67";"3e";"CC1=C(NCCCCN)C(=O)c2ccccc2C1=O";"IC50";"'>'";"57000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL812446";"Inhibitory activity against Trypanosoma cruzi trypanothione disulfide reductase, assay in presence of 57 uM T(S)2.";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1134791";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"57.0"
"CHEMBL152874";"";"None";"383.49";"0";"1.92";"16 2-f";"CC1=C(CCC(=O)NCCCN2CCN(C)CC2)C(=O)c2ccccc2C1=O";"IC50";"'='";"38000.0";"nM";"4.42";"";"";"UO_0000065";"11.53";"0.22";"2.50";"6.34";"0";"CHEMBL812446";"Inhibitory activity against Trypanosoma cruzi trypanothione disulfide reductase, assay in presence of 57 uM T(S)2.";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1134791";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"38.0"
"CHEMBL152558";"";"None";"327.43";"0";"2.25";"3f";"CC1=C(O)c2ccccc2C(=O)/C1=N\CCCN1CCN(C)CC1";"IC50";"'>'";"57000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL812446";"Inhibitory activity against Trypanosoma cruzi trypanothione disulfide reductase, assay in presence of 57 uM T(S)2.";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1134791";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"57.0"
"CHEMBL415";"CLOMIPRAMINE";"4.0";"314.86";"0";"4.53";"clomipramine";"CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21";"IC50";"'='";"3800.0";"nM";"5.42";"";"";"UO_0000065";"17.21";"0.34";"0.89";"83.65";"0";"CHEMBL5263090";"Inhibition of Trypanosoma cruzi TryR measured after 15 mins in presence of NADPH";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL5260817";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"TIME = 0.25 hr";"INHIBITOR";"";"3.8"
"CHEMBL1652418";"";"None";"291.46";"0";"2.53";"9";"CCCNC(=S)NC1CCN(Cc2ccccc2)CC1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1654419";"Inhibition of Trypanosoma cruzi trypanothione reductase assessed as inhibition of thionitrobenzoate formation by microplate reader analysis";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1649477";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2009";"None";"";"";"";"100.0"
"CHEMBL1652417";"";"None";"284.36";"0";"4.83";"6";"CN1/C(=C/C=C2\C=Nc3ccccc32)C=Cc2ccccc21";"IC50";"'='";"23000.0";"nM";"4.64";"";"";"UO_0000065";"16.31";"0.29";"-0.19";"29.73";"0";"CHEMBL1654421";"Inhibition of Trypanosoma cruzi X10/1 trypanothione reductase assessed as inhibition of thionitrobenzoate formation by microplate reader analysis";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1649477";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2009";"None";"";"";"";"23.0"
"CHEMBL1652421";"";"None";"304.44";"0";"3.26";"12";"CSc1nncc(-c2cnc(SC)c3c2CCCC3)n1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1654421";"Inhibition of Trypanosoma cruzi X10/1 trypanothione reductase assessed as inhibition of thionitrobenzoate formation by microplate reader analysis";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1649477";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2009";"None";"";"";"";"100.0"
"CHEMBL1652427";"";"None";"229.29";"0";"1.86";"19";"Cc1cc(C)c2nc(NC(=N)N)nc(C)c2c1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1654421";"Inhibition of Trypanosoma cruzi X10/1 trypanothione reductase assessed as inhibition of thionitrobenzoate formation by microplate reader analysis";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1649477";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2009";"None";"";"";"";"100.0"
"CHEMBL522887";"";"None";"309.42";"0";"3.61";"5";"CC1=CC(C)(C)N=C(Nc2nc(C)c3cc(C)cc(C)c3n2)N1";"IC50";"'='";"17000.0";"nM";"4.77";"";"";"UO_0000065";"15.41";"0.28";"1.16";"7.67";"0";"CHEMBL1654421";"Inhibition of Trypanosoma cruzi X10/1 trypanothione reductase assessed as inhibition of thionitrobenzoate formation by microplate reader analysis";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1649477";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2009";"None";"";"";"";"17.0"
"CHEMBL1652426";"";"None";"279.35";"0";"3.40";"18";"Cc1ccc2nc(Nc3nc(C)cc(C)n3)nc(C)c2c1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1654421";"Inhibition of Trypanosoma cruzi X10/1 trypanothione reductase assessed as inhibition of thionitrobenzoate formation by microplate reader analysis";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1649477";"1";"Scientific Literature";"Antimicrob Agents Chemother";"2009";"None";"";"";"";"100.0"
"CHEMBL439520";"";"None";"508.76";"2";"3.52";"7b";"N=C(NCCCNCCCCCCCNCCCNC(=N)NCc1ccccc1)NCc1ccccc1";"IC50";"'='";"69470.0";"nM";"4.16";"";"";"UO_0000065";"8.17";"0.15";"0.64";"3.47";"0";"CHEMBL869331";"Inhibition of Trypanosoma cruzi TR";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1148496";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"69.47"
"CHEMBL152178";"";"None";"596.77";"1";"1.14";"18 2-f";"CN1CCN(CCCNC(=O)CCC2=C(CCC(=O)NCCCN3CCN(C)CC3)C(=O)c3c(O)cccc3C2=O)CC1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL812446";"Inhibitory activity against Trypanosoma cruzi trypanothione disulfide reductase, assay in presence of 57 uM T(S)2.";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1134791";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"50.0"
"CHEMBL470902";"";"None";"343.37";"0";"1.21";"15";"NC(=S)N/N=C/c1ccc(OCc2ccc3no[n+]([O-])c3c2)cc1";"IC50";"'='";"43000.0";"nM";"4.37";"";"";"UO_0000065";"12.72";"0.25";"3.16";"3.88";"0";"CHEMBL1047434";"Inhibition of Trypanosoma cruzi trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1154774";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"43.0"
"CHEMBL279905";"";"None";"460.81";"1";"5.04";"20";"C[N+](C)(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.[I-]";"IC50";"'='";"28000.0";"nM";"4.55";"";"";"UO_0000065";"13.63";"0.28";"-0.49";"140.52";"0";"CHEMBL811877";"Inhibitory activity against Trypanosoma cruzi trypanothione reductase";"B";"BAO_0000357";"single protein format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL5131";"Trypanothione reductase";"Trypanosoma cruzi";"SINGLE PROTEIN";"CHEMBL1133619";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"28.0"
